title,artist_name,track_mbid,date,length,genre_dortmund,genre_rosamerica,genre_tzanetakis,sad,happy,party,relaxed,acoustic,danceable,tonal,bright,instrumental,decada,longitud_titulo,pca_1,pca_2,pca_3,pca_4,pca_5,cluster,anomaly
What's Your Name,Groove Terminator,0d9f5fd4-f8be-450f-993b-9076c5b6e322,2000,4.356789143883334,Electronic,Rock,Jazz,0.0506959371269,0.038665086031,0.929424405098,0.0452136062086,0.00312152528204,0.962513506413,0.340817809105,0.330919623375,0.0532581955194,2000,16,-3.225100439774722,0.034489540928555544,-0.45162276278884644,-0.5200024391971856,0.3685996427607664,0,1
Franklat,Lars Hollmer,0cdeddb0-6d9e-412b-901b-852e07d680fc,1994,2.9955556233666667,Electronic,Pop,Jazz,0.5,0.830113589764,0.0891982316971,0.912151217461,0.375752449036,0.0151068558916,0.131152033806,0.758013129234,0.858153104782,1990,8,1.144235838148554,0.36454351112913724,-0.5476756364078581,-0.4573108464011017,-0.7384805735720038,1,1
The Song Remains The Same,Led Zeppelin,0d16494f-2ba4-4f4f-adf9-ae1f3ee1673d,1972,5.4939865112333335,Electronic,Rock,Jazz,0.34026491642,0.380824625492,0.630510866642,0.0801125913858,0.109818018973,0.0686551555991,0.76925188303,0.765617012978,0.219574898481,1970,25,-0.4398041863263862,2.197445245879667,-1.7856276845221726,0.7268105710541463,0.3068829297137973,0,1
Pilgrim,Enya,0d7d3ea3-662a-4579-ac58-5375b4fd4633,2000,3.2126258850166667,Folkcountry,Classic,Jazz,0.936201930046,0.0474867038429,0.0292384847999,0.880424499512,0.94273942709,0.00828502420336,0.07598541677,0.322609961033,0.00731290178373,2000,7,2.367796227489462,-1.2010997296476917,0.03422831745863398,-2.3634521415239305,0.47784492733780315,1,1
I Heard The Bluebirds Sing,Jim & Jesse,0f57e7e0-c3fe-4af3-9a4f-908a6e9970b2,1972,2.54258499145,Folkcountry,Classic,Jazz,0.255967289209,0.89216285944,0.0428688563406,0.864976584911,0.583142340183,0.0464169345796,0.936202824116,1.0,0.769249737263,1970,26,1.930711097512986,2.4093250289301915,-1.1628952673097983,0.9312094997593804,-0.264180722056319,1,1
Nothing,Mason Jennings,0d9c9c09-f7bd-4c06-b388-e5b8aa9427bf,1998,3.090721130366666,Electronic,Rhythmic,Jazz,0.71276473999,0.578258693218,0.16411870718,0.489077985287,0.986816287041,0.331609040499,0.996684610844,0.888413786888,0.0499850362539,1990,7,1.8647453482443745,1.7018057752256062,0.934013290725084,-0.600037758727884,-0.5828766382508485,1,1
Blue 'n' Boogie,Charlie Parker,0a04c218-79da-4593-b16c-04a892acbc2d,2005,7.514889017733334,Electronic,Classic,Jazz,0.419621378183,0.248340576887,0.062899954617,0.723297953606,0.71691942215,0.0834350436926,0.0576881766319,0.995822429657,0.988751709461,2000,15,1.1726988294501282,-1.3406216398659196,-0.6236550330789654,1.0168372923026572,-1.112722689742067,1,1
SUMO | ZUMO,Denzel Curry,0b62dc15-9ea0-4de4-bb68-ff304e143576,2018,3.790399932866667,Electronic,Rhythmic,Jazz,0.129705861211,0.176169008017,0.478867381811,0.580156326294,1.70174200775e-06,0.99967032671,0.228016600013,0.168510660529,0.292178213596,2010,11,-2.2724404493788746,-1.3719916629965143,0.338982640959884,-0.8593161975765715,-0.11133851280924609,0,1
The First Sight,Teenage Fanclub,0bdea710-45b1-42c5-a998-606a8ba0a0d8,2016,5.1500406901,Electronic,Rock,Jazz,0.351109653711,0.336616009474,0.399333268404,0.282704889774,0.0288894642144,0.121976815164,0.994709432125,0.984544813633,0.827822804451,2010,15,-0.38725894251663656,0.1296225639349529,1.103717781328758,1.3785830908620385,-1.2904862948698892,0,1
I'll Never Be Free,Billie Jo Spears,0c88dcd2-11c1-4d1a-8db3-3b8dd11aa3ef,2005,3.3118906656833333,Blues,Classic,Blues,0.517548561096,0.787262320518,0.36015099287,0.178917646408,0.137912362814,0.0928387790918,1.17951749417e-05,0.508771896362,0.119428649545,2000,18,-0.7878564894062208,0.7288619373173602,0.32313079252147103,-0.7379286063975152,0.8540588421248886,0,1
Les Feuilles Mortes (Autumn Leaves),Patricia Kaas,0dcb1dee-e87e-42ae-8ecf-5f4bab09273c,2002,4.099482981366666,Electronic,Rhythmic,Rock,0.901528716087,0.120870247483,0.0260737445205,0.977617681026,0.877669692039,0.115945056081,0.824658334255,0.0555127523839,0.895585954189,2000,35,2.8408230471482177,-1.827441856312777,-0.2340899311994507,0.3659619005257335,0.6454151414467321,1,1
The Messenger,Johnny Marr,0a94b238-772d-499b-8ac0-be0448a4bf44,2015,4.713360595699999,Electronic,Pop,Jazz,0.627818048,0.372379750013,0.102744944394,0.350886166096,0.767970204353,0.839120388031,0.998969435692,0.828414976597,0.920431256294,2010,13,0.8096622544472742,-0.342771436554673,1.2807030367018126,1.075371357879369,-1.5235495757783952,1,1
Little Church,Miles Davis,0b1a4aeb-28ac-4761-b109-21af7fa2fef5,1967,3.26965993245,Electronic,Classic,Jazz,0.921983599663,0.0274441242218,0.00772361224517,0.904314696789,0.941610276699,0.0201258398592,0.0139474431053,0.037913300097,1.0,1960,13,3.0599603516164593,-0.9069425760971812,-3.452251346602218,-1.624448596068533,0.049525752761456515,1,1
Little House on the Highway,Kellie Pickler,1a4ebede-7c3a-4d1a-92e0-7327863a5a4d,2012,3.2639999389666667,Electronic,Rock,Jazz,0.322243243456,0.577163517475,0.649570167065,0.785355329514,0.0934510752559,0.557169139385,0.150320246816,0.707564294338,0.150511592627,2010,27,-1.2205507970309435,-0.09737370302646346,0.8320597647125567,-0.11494408189028525,0.9765278146300523,0,1
Wake Up,Fucko,1b735882-9f18-4103-908b-d7a2da33056a,2016,4.024302419033334,Electronic,Rhythmic,Jazz,0.552056670189,0.277879744768,0.136193349957,0.415494322777,0.123046964407,0.0531083866954,0.916004240513,0.567235946655,0.0239606332034,2010,7,0.2789094377116132,0.060327098421243903,1.505367473011307,-0.6222375479385741,-0.5125040954219543,1,1
Responsible Stu,The Octopus Project,01cf2635-f2d8-452e-8d1d-833dd06d3fdd,2005,3.6786666870166655,Electronic,Pop,Jazz,0.328895717859,0.365975111723,1.57784197654e-05,0.808817088604,0.0694241076708,3.00000096379e-14,0.0897337719798,0.440366774797,0.64525359869,2000,15,0.2586604416629243,-1.0265678850889681,-0.38863840958583235,-0.5781018198662791,-0.08266991952950668,1,1
The Lady In Red,Alphonse Mouzon,0d586ff2-feaf-471e-a2f6-a56f300d5f67,1993,4.604517110183334,Electronic,Pop,Jazz,0.5,0.137117445469,0.610209524632,0.358507424593,0.254343956709,0.462021738291,0.803082764149,0.999996602535,0.479519963264,1990,15,-0.12375275831188497,0.8486548494382019,-0.29070361003474576,0.460304221927987,-0.6987192884410146,0,1
Warm Seas (Rewired),The Pineapple Thief,000b0ef4-d605-482f-9214-0995249f6651,2022,3.9998202006,Electronic,Hip-Hop,Jazz,0.214774698019,0.0965454205871,0.479253262281,0.641120493412,0.0596758425236,0.88297778368,0.146503686905,0.0470182485878,0.225093975663,2020,19,-2.042241289811994,-2.080070044587812,0.690611833290345,-0.7991081795437561,0.5626801558457979,0,1
I Wanna Be Bad,Willa Ford,0c69c462-c413-44e8-82d4-a51bf9876e83,2001,3.0663401285833336,Electronic,Rhythmic,Jazz,0.274587154388,0.595985949039,0.698419928551,0.360356628895,0.155885100365,0.994856595993,0.938632130623,0.882345318794,0.0914932861924,2000,14,-1.5418023292846,1.70706274387368,0.9703638930667962,0.1943334765270889,-0.4084657706434182,0,1
I Like It,Rebecca Dry,1b140b99-b29f-4e81-907f-19917fd05adc,2012,3.4133333842,Electronic,Pop,Jazz,0.248780414462,0.855610132217,0.177593752742,0.256729900837,0.47764775157,0.917374789715,0.96386885643,0.999997079372,0.142414733768,2010,9,-0.7133149263486105,1.6457487399485302,2.025634041303407,0.4300692811314796,-0.9832618478498951,0,1
Cockroach Curry,The Vanguard Project,00f9e9da-45b7-4061-ada4-ae626d97e2a2,2019,5.980345662433334,Electronic,Dance,Jazz,0.486266881227,0.267629981041,0.616212725639,0.819675385952,6.39380743905e-07,0.999976277351,0.0221187360585,0.171753317118,0.0529574751854,2010,15,-1.7978448211721285,-1.771705699079555,0.23611453946869468,-0.6718961911979662,0.3103156239551974,0,1
Carmen,Robin Trower,0f96f06e-a7d1-45b5-a1ed-83c6f07b4284,1981,3.6371157328333337,Electronic,Classic,Jazz,0.763707995415,0.478751659393,0.146160319448,0.791699051857,0.591579735279,0.079682096839,0.987541139126,0.832002937794,0.999997854233,1980,6,2.424913889959128,0.9540255676889228,-0.8615862577874358,0.16421427040277162,-1.6106969127946538,1,1
Hammersmith To Tokyo And Back [live],Art Of Noise,0dd35fc9-5190-48f5-a186-92407f335cdb,1991,7.624707539883333,Electronic,Pop,Jazz,0.328807413578,0.218574881554,0.355389922857,0.772835850716,0.206194370985,0.395805180073,0.366701453924,0.239443734288,0.999999582767,1990,36,-0.08443482759392176,-1.5137717123587877,-1.9751516341447197,1.6387753238182747,0.209246209600306,0,1
So Mad,ThomasMayer,0d81cee9-8152-4c3e-8f2d-359196105c12,2018,6.145741271966667,Electronic,Dance,Jazz,0.254553586245,0.269301742315,0.935113549232,0.29402461648,0.00280790240504,0.999984204769,0.0160727668554,0.12117742002,0.939809679985,2010,6,-3.1180795875763843,-1.8468152666836863,-0.4639829494366194,0.060565552618020144,-1.0056259007630954,0,1
Wagoner's Lad,Pete Seeger,0c175667-bf8e-4243-b6a1-cafe03f6881b,2013,1.4015555063883334,Folkcountry,Classic,Jazz,0.733117043972,0.482115596533,0.0736843496561,0.950725674629,0.993899941444,0.0127373440191,0.938027918339,0.999989569187,0.00024028790358,2010,13,2.651611752149586,0.7010146351180765,2.3232384534723565,-0.9499778589037046,0.022112553272212863,1,1
Big Top Women,Hank Williams Jr,0c9cdfe6-8908-433e-9c4d-faa9b0105391,2002,3.1773605346666667,Electronic,Pop,Jazz,0.226000100374,0.446460038424,0.465485274792,0.0890555530787,0.101467609406,0.832492172718,0.838827192783,0.734226644039,0.00320739322342,2000,13,-1.6325188240643314,1.444129296457528,0.819242766335948,-0.13424982788721307,-0.24708099468258987,0,1
Copper Kettle,Chet Atkins,0f5de461-605a-4ed7-b1ec-b450ec8f11a0,2002,2.1468299865666665,Alternative,Pop,Jazz,0.684066057205,0.636685669422,0.132729187608,0.854447841644,0.900522053242,0.238716349006,0.982536673546,0.976677954197,0.876381516457,2000,13,2.3522864471447695,0.6904303960460444,1.0243366416053596,0.2683083856397394,-1.0364082489232278,1,1
You Saved Me,,1bfe5842-9674-4cfb-9176-1c4640b19594,2012,6.190584818516667,Electronic,Rock,Jazz,0.30253598094,0.125636026263,0.796246945858,0.360457450151,0.0185843650252,0.553110957146,0.214928537607,0.954245626926,0.9117359519,2010,12,-1.760453268341944,-0.9516827521995109,-0.009294789825202496,0.8964954550592015,-1.1440332727596336,0,1
Promised Land,Chuck Berry,0e0acb82-2495-4777-a335-f10c3e596117,2009,2.4102221171,Electronic,Pop,Jazz,0.5,0.89227616787,0.594233334064,0.0805056244135,0.544137358665,0.680289030075,0.970532536507,0.77868437767,0.0481704808772,2000,13,-0.678155992121446,2.2343119777771503,1.6620745324225574,-0.06084046895125749,-0.1350492753880234,0,1
"Slavonic Dances, Op. 72 No. 2 in E minor",Antonín Dvořák,0f3ff407-5cd2-433a-a2b0-530889279d4c,2004,6.366911315916667,Electronic,Classic,Jazz,0.583498895168,0.310435980558,0.0169209036976,0.889203369617,0.881603300571,0.0255287867039,0.822892785072,0.507058084011,0.999996304512,2000,40,2.377666102422066,-1.2985634513307986,-0.21027624862523808,1.8767911462116253,0.24911087353191186,1,1
The Leopard (Extrawelt remix),Minilogue,1bd51ebe-d4cf-4c85-87bd-a46d038c6a49,2020,6.959455871583333,Electronic,Rhythmic,Rock,0.333410859108,0.101568810642,0.106241561472,0.931824266911,0.0770031735301,0.970221936703,0.0213314928114,0.00516727613285,0.936224579811,2020,29,-1.0201582314116175,-3.636180174656356,-0.2571995925488184,0.8370050965500428,0.01579050814165834,0,1
Man in the Hat,Mac Miller,0b928604-da25-4f40-a933-bd8905dfb342,2011,3.276222229,Electronic,Pop,Jazz,0.450993716717,0.110825173557,0.401067137718,0.936844229698,0.410067111254,0.971594572067,0.0750140547752,0.122435286641,0.140289008617,2010,14,-0.7074673262576365,-1.7882731749969576,0.24342010264781955,-1.5309992065502962,0.48978658706375006,0,1
Collapsing New People (12' Version),Fad Gadget,0a7091e0-87e1-4eec-ae1a-e9e26697bf56,1996,9.482449340816666,Electronic,Hip-Hop,Jazz,0.356204777956,0.338320404291,0.868483006954,0.517570495605,0.0505831427872,0.95746421814,0.0420874282718,0.515716433525,0.826160550117,1990,35,-1.9564948044315018,-1.1186917789566944,-1.9617568194782087,2.151460888438577,0.13922734372779558,0,1
Dahmer Does Hollywood,Amigo the Devil,1ba87eee-90b3-4676-bba4-ecca0d60daff,2018,3.8905034383166655,Electronic,Rhythmic,Jazz,0.42266958952,0.237759903073,0.166035011411,0.760769605637,0.624267041683,0.375964701176,0.230659514666,0.0921071842313,0.693045794964,2010,21,0.3150748778923791,-2.0370299242039596,0.2703374640199405,-0.43993636954522386,0.30231479644749154,1,1
Concerto for Trumpet & Orchestra∶ II․,Malcolm McNab,00b8bf19-0298-4663-824f-7950a1b41c69,2006,7.311999511716666,Electronic,Classic,Jazz,0.489338755608,0.137541145086,0.0082252714783,0.996049523354,0.925688564777,0.0147884134203,0.971989393234,0.306366413832,0.999999940395,2000,37,2.385256789813379,-1.8836452087745565,-0.4124399566553228,1.8609072246894314,-0.04876792302415019,1,1
The Grand Experiment,Doomtree,0f214a1b-88a3-40e3-94f6-7095dd8580d5,2011,3.7781768798833335,Electronic,Hip-Hop,Jazz,0.209795698524,0.222079470754,0.856262326241,0.291940301657,0.026210963726,0.938896656036,0.342509299517,0.294552952051,0.0294948294759,2010,20,-2.7147931982260176,-0.36618531946737276,0.48153789567563693,-0.5210141525135434,0.6962306205550501,0,1
La Vie Dans Ton Retroviseur,Jacques Dutronc,0b3b3b70-a2b2-4731-95ec-9733a4759dec,1980,3.0506665547666665,Electronic,Pop,Jazz,0.684394299984,0.147111833096,0.330198764801,0.475062817335,0.66751074791,0.732024550438,0.43337443471,0.993597209454,0.0949089825153,1980,27,0.9871193117011656,1.1610144630153938,-0.7851963611052515,-0.3170265153138728,0.7704869447357242,1,1
Rocking Chair,Eric Bibb,0f19de7b-b787-4eeb-a818-7ee6db608147,2010,3.965387725833333,Electronic,Jazz,Jazz,0.76407122612,0.133859351277,0.0304789934307,0.962325930595,0.981658637524,0.0379446670413,0.910852253437,0.607089698315,0.214558765292,2010,13,2.6398171375602266,-0.787587057838446,1.312626708689827,-0.6398159442165142,-0.285129148150314,1,1
From a Distance,Bette Midler,0bcda106-510a-4d5c-9f6d-8bc7c0a4d70e,1990,4.640217590333333,Electronic,Rhythmic,Jazz,0.710267424583,0.417151808739,0.107049204409,0.493819147348,0.876847088337,0.068301834166,0.97346842289,0.996108114719,0.00831053312868,1990,15,2.172045748423093,1.5044374299744128,0.443788229069866,-0.0003055761166837751,-0.26557345084757916,1,1
Ash Tree Lane,MS MR,0ae83295-ad88-4829-adb8-f94a96d67423,2012,3.222204081216667,Electronic,Rhythmic,Jazz,0.506240963936,0.138618677855,0.258833706379,0.947234272957,0.730065584183,0.845428586006,0.0131259281188,0.847418546677,0.817053318024,2010,13,0.5032855187743608,-1.6167993715916888,0.4019524440067115,-0.45817796660516324,-0.5749247860689434,1,1
Crying Shame,Jack Johnson,0b7e1507-3edd-480c-8579-e80f203b4747,2004,3.1020408630333334,Electronic,Rhythmic,Jazz,0.653088629246,0.00701181264594,0.454110920429,0.41809168458,0.729583084583,0.988595843315,0.060517385602,0.224279150367,0.426890105009,2000,12,-0.3373418434072587,-1.2676819851253376,-0.32950598849180757,-1.408037973258264,0.20072877087794913,0,-1
Light of My Life,Shania Twain,0cf47d74-7a3b-48a5-b183-6bffbd4e5797,2017,3.615782419833333,Electronic,Pop,Jazz,0.383990317583,0.484422296286,0.246792793274,0.870361924171,0.365296453238,0.942851364613,0.593237042427,0.348092108965,0.00123370531946,2010,16,-0.48745432872190775,-0.552196578999477,1.241321097158261,-0.6024535810476421,0.1510111649207861,0,1
Get that Mutha (Extended Outro,Chops,0b5c3e24-130e-4b81-b48d-82bb986db583,2004,5.012897745766667,Electronic,Rhythmic,Jazz,0.523238301277,0.18934828043,0.269300639629,0.983431994915,0.451530724764,0.223057448864,0.682771801949,0.781801760197,0.987408638,2000,30,1.3572626918058717,-1.0489571826256732,-0.16185937816867138,1.248043624227641,-0.25728167833638277,1,1
Avalancha,Héroes Del Silencio,0a9580b3-913e-410a-8980-20e97641f264,2008,6.8023996989,Electronic,Rock,Jazz,0.307823866606,0.431209892035,0.514213263988,0.18491576612,0.0232547596097,0.219389498234,0.589740931988,0.0118709877133,0.113973237574,2000,9,-1.5856084614841324,-0.24134632658668048,-0.1812738969755357,-0.20287257770210146,-0.2685373652308331,0,1
Unfit,KMFDM,1a91783d-4ccc-4512-b17a-5c9a6f076f4f,1997,6.024030049649999,Electronic,Dance,Jazz,0.143844634295,0.158176720142,0.849529027939,0.0755461379886,0.0147854425013,0.96744120121,0.220772147179,0.0595343597233,0.957588732243,1990,5,-2.9401679142282013,-0.8639390530818408,-1.840444617534997,0.02783912908263398,-1.1594240434109613,0,1
Trankillement,Fatal Bazooka,0c67d332-8a97-4ad6-9815-aebc298b6205,2007,3.4442448934,Electronic,Dance,Jazz,0.254691779613,0.416902750731,0.842670023441,0.353045076132,0.0134877115488,0.992781758308,0.137791782618,0.914454042912,0.006060492713,2000,13,-2.437288073510772,0.7772738852874763,0.4245947992066548,-0.5258211387094043,0.13509146861299043,0,1
El Y Yo,"Agri, Binelli, Fedel Y Ferrer",0ed1a201-fb0c-431b-bad1-504894da27d7,1991,4.63107503255,Electronic,Jazz,Jazz,0.614257454872,0.375064074993,0.11760828644,0.979254543781,0.410625934601,0.0205836109817,0.0587134845555,0.240673482418,0.989766716957,1990,7,1.2749568616234823,-1.3161450110653157,-1.5514108035517744,-0.7720407893417528,-0.7514205121391163,1,1
Across the Sea,Coalition,00cd6477-eb9a-4b34-af32-bd97ae6d462f,2016,8.374333190916667,Electronic,Pop,Jazz,0.351759850979,0.449833184481,0.109717153013,0.943739116192,0.332504987717,0.076929025352,0.463310599327,0.993636488914,0.91245508194,2010,14,0.7189998801299644,-1.3149199049958318,0.3508655116129154,1.668547103098808,-1.5656410254907431,1,1
Montego Bay,"Freddie Notes, The Rudies",0b56199a-885f-48d9-8ddf-d1093d5695b5,2021,2.3606953938833333,Electronic,Hip-Hop,Hip-Hop,0.531546831131,0.646173238754,0.824378311634,0.377337992191,0.162763357162,0.946967482567,0.00436323601753,0.0705829113722,0.000902898784261,2020,11,-2.4165620297457973,-0.5869195742111708,1.3661864031155821,-1.6012955045413535,0.7850091429863953,0,1
You're Goin' Miss Your Candyman,Terry Callier,0cd61af6-1582-4dce-a491-b61d8e9265aa,2010,7.370013427733332,Electronic,Rhythmic,Jazz,0.375872790813,0.122064776719,0.259095162153,0.833395540714,0.458724439144,0.259346455336,0.648049712181,0.779356241226,0.982441425323,2010,31,0.7169913020360318,-1.675136858202636,0.03292769366960443,1.9745754962337914,-0.5077643776034079,1,1
Nicio carte,Vasile Mardare,0a2acd0d-eca8-4a11-952f-a0cc94b5af64,2008,1.9361089070666668,Folkcountry,Jazz,Jazz,0.753468692303,0.00927119608968,0.0767736211419,0.899715125561,0.982228636742,0.0426155254245,0.13131044805,0.245746701956,0.000406750768889,2000,11,2.0233631437265935,-1.2493366484347284,0.33723188605224685,-2.48796523834799,0.8528238294532685,1,1
Koyaanisqatsi,Philip Glass,1ace6f9f-e318-44d6-a336-1b80b2f3ec9f,1998,3.43288879395,Electronic,Rhythmic,Jazz,0.560735285282,0.0448772758245,0.00710406061262,0.873237133026,1.05158319118e-12,0.999999880791,9.76780484052e-07,0.00694018090144,0.999988973141,1990,13,-0.20163252081900815,-2.20547772566588,-1.648388227957553,-0.9300594531304657,-0.47041920104917767,0,1
I Am a River,Foo Fighters,0a985f94-d13d-4700-84af-06b26b5d38ce,2014,7.142748514816666,Electronic,Rock,Jazz,0.323322206736,0.703799545765,0.547282516956,0.234752610326,0.002605099231,0.151431158185,0.971918463707,0.697710812092,0.399657130241,2010,12,-1.1391985530627575,0.6106344079830133,1.0614316838544433,1.3469590662699469,-1.0797136008638855,0,1
